timestamp,reading_id,factory_id,factory_type,location_km_from_origin,flow_rate_m3ph,turbidity_ntu,ph,conductivity_us_cm,temperature_c,chromium_mg_l,copper_mg_l,tds_mg_l,uv_vis_absorbance,baseline_segment_id,is_baseline,is_violation,violation_reason,ai_violation_score,assigned_employee_id,alert_status
2026-01-04T23:25:00,R-004216,TX-A,Textile,8,120.6,157.68,10.53,1492.98,36.73,0.874,0.449,935.34,1.235,,0,1,ph_high|chromium_high|uv_absorbance_high,0.773,EMP-002,acknowledged
2026-01-04T23:25:00,R-004217,CH-1,Chemical,12,131.68,260.16,9.93,2990.98,36.5,1.377,0.535,3522.02,1.629,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.749,EMP-004,acknowledged
2026-01-04T23:25:00,R-004218,CH-2,Chemical,30,43.24,129.15,8.76,4808.27,34.0,0.424,0.102,4853.99,2.109,,0,1,chromium_high|tds_high|uv_absorbance_high,0.997,EMP-005,acknowledged
2026-01-04T23:30:00,R-004219,TX-A,Textile,8,96.22,126.68,10.42,3960.28,39.26,0.892,0.129,2447.17,1.318,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.826,EMP-001,acknowledged
2026-01-04T23:30:00,R-004220,TX-B,Textile,15,133.94,575.56,9.46,2383.85,37.23,0.386,0.088,2712.97,2.036,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.768,EMP-004,acknowledged
2026-01-04T23:30:00,R-004221,TX-C,Textile,25,93.6,505.05,7.2,2301.67,30.17,0.378,0.499,1822.45,2.33,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.827,EMP-001,acknowledged
2026-01-04T23:35:00,R-004222,TX-A,Textile,8,39.75,468.89,10.48,4697.48,38.21,0.669,0.155,1256.89,2.414,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.795,EMP-005,acknowledged
2026-01-04T23:35:00,R-004223,TX-B,Textile,15,103.39,364.35,7.15,2517.12,35.14,0.629,0.305,1059.86,1.486,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.873,EMP-002,acknowledged
2026-01-04T23:35:00,R-004224,CH-1,Chemical,12,67.61,169.64,4.88,3719.66,39.78,0.175,0.621,1859.07,1.478,,0,1,ph_low|chromium_high|uv_absorbance_high,0.845,EMP-005,acknowledged
2026-01-04T23:40:00,R-004225,TX-A,Textile,8,90.11,354.56,7.0,1940.87,32.87,0.431,0.186,1575.13,1.899,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.845,EMP-002,acknowledged
2026-01-04T23:40:00,R-004226,TX-C,Textile,25,52.08,491.8,10.09,4246.55,37.45,0.437,0.327,1184.34,1.456,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.87,EMP-005,acknowledged
2026-01-04T23:40:00,R-004227,CH-1,Chemical,12,114.28,260.5,5.18,5022.16,41.95,1.052,0.942,4888.68,2.749,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.941,EMP-005,acknowledged
2026-01-04T23:40:00,R-004228,CH-2,Chemical,30,137.5,380.9,6.47,5505.05,38.69,0.519,0.501,4010.35,1.223,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.887,EMP-004,acknowledged
2026-01-04T23:45:00,R-004229,TX-A,Textile,8,51.01,80.16,9.58,2495.98,32.69,0.671,0.234,1252.77,1.294,,0,1,ph_high|chromium_high|uv_absorbance_high,0.725,EMP-005,acknowledged
2026-01-04T23:45:00,R-004230,CH-1,Chemical,12,107.11,226.23,9.38,4557.9,28.27,2.478,1.112,2448.05,2.542,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.72,EMP-001,acknowledged
2026-01-04T23:45:00,R-004231,CH-2,Chemical,30,56.89,306.34,4.54,2174.33,41.59,1.951,0.858,2274.89,1.515,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.877,EMP-005,acknowledged
2026-01-04T23:50:00,R-004232,TX-A,Textile,8,95.4,215.6,7.7,3815.05,37.75,0.515,0.347,815.72,0.489,,0,1,turbidity_high|chromium_high,0.705,EMP-001,acknowledged
2026-01-04T23:50:00,R-004233,TX-B,Textile,15,140.55,458.41,10.73,3721.22,38.84,0.713,0.476,1125.9,1.945,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.979,EMP-001,acknowledged
2026-01-04T23:50:00,R-004234,CH-1,Chemical,12,117.68,231.39,7.5,5330.13,42.82,1.408,0.587,2265.2,0.605,,0,1,turbidity_high|chromium_high|tds_high,0.885,EMP-004,acknowledged
2026-01-04T23:55:00,R-004235,CH-1,Chemical,12,88.73,54.1,2.98,4919.18,28.78,0.116,0.965,4647.72,0.647,,0,1,ph_low|chromium_high|tds_high,0.964,EMP-002,acknowledged
2026-01-04T23:55:00,R-004236,CH-2,Chemical,30,96.27,242.98,7.85,1045.96,44.06,0.062,1.116,1935.38,1.289,,0,1,turbidity_high|uv_absorbance_high,0.957,EMP-005,acknowledged
2026-01-05T00:00:00,R-004237,TX-A,Textile,8,48.71,419.17,8.04,1076.9,36.89,0.609,0.394,1278.17,0.498,,0,1,turbidity_high|chromium_high,0.786,EMP-005,acknowledged
2026-01-05T00:00:00,R-004238,TX-B,Textile,15,67.98,242.41,7.85,1718.19,36.09,0.109,0.192,2557.77,0.263,,0,1,turbidity_high|chromium_high|tds_high,0.746,EMP-005,acknowledged
2026-01-05T00:00:00,R-004239,TX-C,Textile,25,83.86,229.25,10.01,1345.36,26.08,0.749,0.198,2975.21,1.78,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.805,EMP-001,acknowledged
2026-01-05T00:00:00,R-004240,CH-1,Chemical,12,88.64,121.82,8.92,1272.41,42.4,1.041,0.336,4959.08,1.828,,0,1,chromium_high|tds_high|uv_absorbance_high,0.791,EMP-003,acknowledged
2026-01-05T00:05:00,R-004241,TX-A,Textile,8,82.06,295.22,10.81,3745.56,39.61,0.914,0.37,2452.31,0.243,,0,1,turbidity_high|ph_high|chromium_high|tds_high,0.792,EMP-003,acknowledged
2026-01-05T00:05:00,R-004242,TX-C,Textile,25,73.57,494.94,7.7,3296.68,36.81,0.924,0.45,2492.6,0.616,,0,1,turbidity_high|chromium_high|tds_high,0.967,EMP-001,acknowledged
2026-01-05T00:05:00,R-004243,CH-1,Chemical,12,34.84,350.21,2.28,6995.03,38.79,2.329,0.186,2370.13,2.419,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.939,EMP-003,acknowledged
2026-01-05T00:05:00,R-004244,CH-2,Chemical,30,58.61,385.04,6.83,6564.83,30.0,0.168,0.953,3644.42,2.952,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.966,EMP-005,acknowledged
2026-01-05T00:10:00,R-004245,TX-A,Textile,8,127.74,475.16,9.75,2796.77,32.41,0.718,0.48,2292.37,0.615,,0,1,turbidity_high|ph_high|chromium_high|tds_high,0.783,EMP-001,acknowledged
2026-01-05T00:10:00,R-004246,TX-C,Textile,25,127.6,468.11,8.75,4026.76,28.15,0.993,0.101,3878.74,0.969,,0,1,turbidity_high|chromium_high|tds_high,0.951,EMP-004,acknowledged
2026-01-05T00:10:00,R-004247,CH-2,Chemical,30,139.94,114.22,5.12,1280.42,37.16,0.115,0.926,1929.5,2.293,,0,1,ph_low|chromium_high|uv_absorbance_high,0.756,EMP-001,acknowledged
2026-01-05T00:15:00,R-004248,,,25.35470534478074,170.82866450670218,13.414496561311251,7.054384002816706,290.7731691929737,21.887173618998382,0.012577958775039963,0.041713974381304364,130.37896926733094,0.063,BASE-005,1,0,,0.088,,none
2026-01-05T00:15:00,R-004249,TX-A,Textile,8,112.5,105.89,9.85,3705.53,27.03,0.866,0.47,2434.13,1.025,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.773,EMP-004,acknowledged
2026-01-05T00:15:00,R-004250,TX-C,Textile,25,144.87,437.92,9.77,2727.18,39.11,0.463,0.424,3295.23,1.702,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.99,EMP-004,acknowledged
2026-01-05T00:15:00,R-004251,CH-2,Chemical,30,139.32,221.2,4.79,1774.31,31.7,0.334,0.786,2825.88,2.8,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.896,EMP-001,acknowledged
2026-01-05T00:20:00,R-004252,TX-A,Textile,8,105.25,250.21,10.39,3213.47,35.91,0.191,0.057,800.61,0.421,,0,1,turbidity_high|ph_high|chromium_high,0.931,EMP-002,acknowledged
2026-01-05T00:20:00,R-004253,TX-C,Textile,25,53.87,262.0,6.96,2957.5,29.0,0.753,0.303,2718.26,0.341,,0,1,turbidity_high|chromium_high|tds_high,0.806,EMP-004,acknowledged
2026-01-05T00:20:00,R-004254,CH-1,Chemical,12,82.4,353.22,4.25,6148.64,29.43,1.894,0.406,1549.0,2.341,,0,1,turbidity_high|ph_low|chromium_high|uv_absorbance_high,0.89,EMP-002,acknowledged
2026-01-05T00:25:00,R-004255,CH-2,Chemical,30,49.56,390.54,3.16,4843.74,30.55,2.494,1.092,4588.56,2.433,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.947,EMP-004,acknowledged
2026-01-05T00:30:00,R-004256,CH-1,Chemical,12,87.08,183.0,9.45,5475.64,38.6,1.984,0.19,2110.03,2.513,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.944,EMP-005,acknowledged
2026-01-05T00:35:00,R-004257,TX-A,Textile,8,101.46,191.13,9.24,1499.66,28.87,0.95,0.464,2074.69,1.187,,0,1,ph_high|chromium_high|uv_absorbance_high,0.881,EMP-004,acknowledged
2026-01-05T00:35:00,R-004258,CH-1,Chemical,12,94.03,180.28,5.21,3676.81,43.3,0.723,0.38,3845.23,2.997,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.712,EMP-003,acknowledged
2026-01-05T00:35:00,R-004259,CH-2,Chemical,30,32.16,177.46,5.37,4278.98,37.8,0.605,0.33,1059.76,1.87,,0,1,ph_low|chromium_high|uv_absorbance_high,0.853,EMP-005,acknowledged
2026-01-05T00:40:00,R-004260,TX-B,Textile,15,121.33,268.41,5.53,3902.1,39.17,0.439,0.104,2146.81,1.094,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.719,EMP-005,acknowledged
2026-01-05T00:40:00,R-004261,CH-1,Chemical,12,122.53,148.16,7.1,1243.37,37.62,0.067,0.514,2537.09,1.055,,0,1,tds_high|uv_absorbance_high,0.997,EMP-002,acknowledged
2026-01-05T00:40:00,R-004262,CH-2,Chemical,30,68.3,142.43,4.7,4107.15,25.24,0.089,1.032,1485.42,2.489,,0,1,ph_low|uv_absorbance_high,0.812,EMP-004,acknowledged
2026-01-05T00:45:00,R-004263,TX-A,Textile,8,139.08,479.34,9.64,3962.28,26.31,0.366,0.331,3022.94,0.808,,0,1,turbidity_high|ph_high|chromium_high|tds_high,0.812,EMP-002,acknowledged
2026-01-05T00:45:00,R-004264,TX-B,Textile,15,30.04,185.04,8.24,2451.25,37.39,0.268,0.488,1069.43,1.415,,0,1,chromium_high|uv_absorbance_high,0.932,EMP-001,acknowledged
2026-01-05T00:45:00,R-004265,TX-C,Textile,25,114.44,414.51,8.91,1562.29,29.23,0.537,0.439,1945.16,0.47,,0,1,turbidity_high|chromium_high,0.847,EMP-005,acknowledged
2026-01-05T00:50:00,R-004266,CH-1,Chemical,12,133.88,87.12,4.83,3749.32,28.7,2.044,1.038,2203.28,2.868,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.757,EMP-003,acknowledged
2026-01-05T00:50:00,R-004267,CH-2,Chemical,30,56.91,116.99,3.59,4706.46,26.05,0.068,0.87,3271.61,0.853,,0,1,ph_low|tds_high,0.928,EMP-002,acknowledged
2026-01-05T00:55:00,R-004268,CH-1,Chemical,12,51.92,201.04,7.46,1820.93,35.82,1.198,0.47,4956.87,2.461,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.834,EMP-004,acknowledged
2026-01-05T00:55:00,R-004269,CH-2,Chemical,30,97.35,328.35,3.04,6847.43,35.51,0.957,0.815,2216.9,2.8,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.819,EMP-002,acknowledged
2026-01-05T01:00:00,R-004270,TX-B,Textile,15,102.27,125.47,5.58,1245.14,26.95,0.576,0.342,2046.92,0.421,,0,1,chromium_high,0.754,EMP-005,acknowledged
2026-01-05T01:00:00,R-004271,CH-1,Chemical,12,75.42,162.42,2.89,5826.6,28.56,2.469,0.614,3010.62,1.555,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.907,EMP-002,acknowledged
2026-01-05T01:00:00,R-004272,CH-2,Chemical,30,116.35,117.9,2.09,1169.22,26.95,0.691,0.358,4683.51,1.643,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.914,EMP-002,acknowledged
2026-01-05T01:05:00,R-004273,TX-A,Textile,8,116.97,103.57,9.56,2726.14,27.43,0.909,0.393,2194.22,0.468,,0,1,ph_high|chromium_high|tds_high,0.981,EMP-002,acknowledged
2026-01-05T01:05:00,R-004274,TX-B,Textile,15,49.64,458.11,9.48,4588.65,37.89,0.255,0.436,3452.74,1.367,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.788,EMP-002,acknowledged
2026-01-05T01:05:00,R-004275,TX-C,Textile,25,63.81,408.27,8.36,3005.53,36.49,0.182,0.177,3078.21,0.308,,0,1,turbidity_high|chromium_high|tds_high,0.756,EMP-002,acknowledged
2026-01-05T01:05:00,R-004276,CH-1,Chemical,12,42.03,282.29,3.14,4584.35,30.07,2.152,0.309,3241.42,2.69,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.712,EMP-005,acknowledged
2026-01-05T01:05:00,R-004277,CH-2,Chemical,30,76.27,268.19,3.14,5083.8,37.71,1.476,0.679,1448.05,0.541,,0,1,turbidity_high|ph_low|chromium_high,0.965,EMP-002,acknowledged
2026-01-05T01:10:00,R-004278,TX-A,Textile,8,123.44,551.39,8.76,3824.34,37.75,0.232,0.437,3831.44,1.077,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.817,EMP-004,acknowledged
2026-01-05T01:10:00,R-004279,CH-1,Chemical,12,93.94,266.1,5.23,2770.1,29.73,2.38,1.196,4942.37,1.411,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.8,EMP-001,acknowledged
2026-01-05T01:15:00,R-004280,TX-B,Textile,15,95.75,227.24,5.38,877.02,36.99,0.846,0.22,2748.42,1.764,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.727,EMP-004,acknowledged
2026-01-05T01:15:00,R-004281,TX-C,Textile,25,109.8,206.97,9.9,1512.02,31.43,0.799,0.171,1381.34,0.516,,0,1,turbidity_high|ph_high|chromium_high,0.745,EMP-005,acknowledged
2026-01-05T01:15:00,R-004282,CH-2,Chemical,30,121.33,189.84,9.41,3741.96,31.13,1.553,0.623,1873.8,1.413,,0,1,ph_high|chromium_high|uv_absorbance_high,0.859,EMP-004,acknowledged
2026-01-05T01:20:00,R-004283,TX-A,Textile,8,127.96,436.94,5.51,2030.28,28.38,0.85,0.271,3235.46,1.466,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.889,EMP-001,acknowledged
2026-01-05T01:20:00,R-004284,TX-B,Textile,15,43.72,583.34,8.92,1664.14,31.57,0.124,0.148,3339.92,0.668,,0,1,turbidity_high|chromium_high|tds_high,0.894,EMP-003,acknowledged
2026-01-05T01:20:00,R-004285,TX-C,Textile,25,86.74,531.08,10.16,2571.78,39.14,0.154,0.159,2202.41,1.726,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.705,EMP-003,acknowledged
2026-01-05T01:20:00,R-004286,CH-1,Chemical,12,74.16,332.47,3.29,6999.04,34.78,1.442,0.545,5589.29,1.034,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.719,EMP-003,acknowledged
2026-01-05T01:20:00,R-004287,CH-2,Chemical,30,145.9,214.03,7.45,3753.03,37.59,1.793,0.123,1573.13,1.616,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.731,EMP-001,acknowledged
2026-01-05T01:25:00,R-004288,TX-B,Textile,15,43.94,563.63,9.51,4299.53,27.36,0.526,0.044,2536.71,2.288,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.948,EMP-002,acknowledged
2026-01-05T01:25:00,R-004289,TX-C,Textile,25,104.0,144.02,9.79,2013.73,32.1,0.977,0.499,2514.32,1.597,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.813,EMP-001,acknowledged
2026-01-05T01:25:00,R-004290,CH-1,Chemical,12,35.58,89.11,9.69,5611.71,36.33,2.129,0.319,3876.89,2.385,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.922,EMP-005,acknowledged
2026-01-05T01:30:00,R-004291,TX-A,Textile,8,110.2,216.51,10.66,1982.48,28.6,0.422,0.288,2528.19,0.232,,0,1,turbidity_high|ph_high|chromium_high|tds_high,1.0,EMP-003,acknowledged
2026-01-05T01:30:00,R-004292,TX-B,Textile,15,51.28,548.15,8.52,1762.22,31.15,0.693,0.392,2815.0,1.017,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.883,EMP-004,acknowledged
2026-01-05T01:30:00,R-004293,TX-C,Textile,25,136.23,220.14,6.05,3381.4,35.91,0.173,0.173,1164.46,0.313,,0,1,turbidity_high|chromium_high,0.849,EMP-005,acknowledged
2026-01-05T01:30:00,R-004294,CH-1,Chemical,12,60.87,226.32,2.25,5467.83,33.79,1.007,0.754,3608.79,2.086,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.895,EMP-004,acknowledged
2026-01-05T01:30:00,R-004295,CH-2,Chemical,30,99.66,106.97,5.5,3768.59,31.68,1.51,1.129,4707.19,0.795,,0,1,ph_low|chromium_high|tds_high,0.864,EMP-001,acknowledged
2026-01-05T01:35:00,R-004296,TX-A,Textile,8,132.21,296.32,6.23,2406.01,31.74,0.957,0.216,1610.58,0.318,,0,1,turbidity_high|chromium_high,0.71,EMP-005,acknowledged
2026-01-05T01:35:00,R-004297,CH-1,Chemical,12,121.01,170.68,8.04,5991.92,27.59,1.47,0.88,1757.32,2.757,,0,1,chromium_high|uv_absorbance_high,0.787,EMP-005,acknowledged
2026-01-05T01:35:00,R-004298,CH-2,Chemical,30,66.93,340.45,7.45,3021.48,25.61,2.183,0.252,1692.06,2.705,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.92,EMP-004,acknowledged
2026-01-05T01:40:00,R-004299,TX-B,Textile,15,75.55,598.98,8.65,2244.07,27.2,0.829,0.283,2249.79,0.554,,0,1,turbidity_high|chromium_high|tds_high,0.916,EMP-005,acknowledged
2026-01-05T01:40:00,R-004300,TX-C,Textile,25,66.65,393.13,6.52,2350.4,25.55,0.924,0.077,2285.83,0.414,,0,1,turbidity_high|chromium_high|tds_high,0.922,EMP-004,acknowledged
2026-01-05T01:40:00,R-004301,CH-1,Chemical,12,39.98,394.28,4.04,4696.22,39.27,0.054,0.81,6446.52,2.356,,0,1,turbidity_high|ph_low|tds_high|uv_absorbance_high,0.932,EMP-002,acknowledged
2026-01-05T01:45:00,R-004302,,,21.594310398278772,136.63766302203447,5.6569921305031965,7.697981649196193,199.48791195515886,23.91276148099667,0.005662801846803621,0.029284125609111318,235.43231518706773,0.048,BASE-005,1,0,,0.127,,none
2026-01-05T01:45:00,R-004303,TX-A,Textile,8,140.59,200.04,9.53,1420.77,28.58,0.139,0.044,2861.44,0.415,,0,1,turbidity_high|ph_high|chromium_high|tds_high,0.878,EMP-002,acknowledged
2026-01-05T01:45:00,R-004304,CH-1,Chemical,12,126.33,95.39,3.7,5085.9,25.39,0.973,1.154,1149.4,0.957,,0,1,ph_low|chromium_high,0.898,EMP-005,acknowledged
2026-01-05T01:50:00,R-004305,TX-B,Textile,15,104.22,562.75,9.25,2150.41,27.79,0.405,0.123,1334.18,1.266,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.85,EMP-004,acknowledged
2026-01-05T01:50:00,R-004306,TX-C,Textile,25,92.25,260.88,6.05,2306.99,36.06,0.485,0.452,2345.75,1.675,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.888,EMP-002,acknowledged
2026-01-05T01:50:00,R-004307,CH-1,Chemical,12,64.98,303.33,6.77,2838.23,36.19,0.475,0.785,4891.93,3.548,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.878,EMP-004,acknowledged
2026-01-05T01:50:00,R-004308,CH-2,Chemical,30,59.97,259.37,2.58,5477.91,27.93,1.745,1.076,2770.7,2.067,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.913,EMP-003,acknowledged
2026-01-05T01:55:00,R-004309,TX-A,Textile,8,62.1,192.36,7.54,3442.06,36.89,0.16,0.454,2608.78,1.096,,0,1,chromium_high|tds_high|uv_absorbance_high,0.74,EMP-003,acknowledged
2026-01-05T01:55:00,R-004310,TX-C,Textile,25,122.45,371.86,8.84,1909.58,32.39,0.608,0.423,3268.94,2.503,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.722,EMP-001,acknowledged
2026-01-05T01:55:00,R-004311,CH-1,Chemical,12,106.64,351.92,5.75,3517.24,40.42,1.891,1.095,2496.38,2.41,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.942,EMP-002,acknowledged
2026-01-05T01:55:00,R-004312,CH-2,Chemical,30,41.7,380.58,3.2,6552.27,35.97,1.61,0.074,2758.13,3.004,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.913,EMP-003,acknowledged
2026-01-05T02:00:00,R-004313,TX-A,Textile,8,70.48,384.78,10.0,4025.51,38.55,0.944,0.159,2221.84,1.615,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.97,EMP-002,acknowledged
2026-01-05T02:00:00,R-004314,TX-B,Textile,15,34.6,360.16,6.84,4520.15,28.43,0.122,0.017,3844.48,2.088,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.714,EMP-005,acknowledged
2026-01-05T02:00:00,R-004315,TX-C,Textile,25,143.38,465.08,10.39,2517.61,33.49,0.844,0.321,1247.4,1.801,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.774,EMP-003,acknowledged
2026-01-05T02:00:00,R-004316,CH-1,Chemical,12,133.02,281.36,3.36,5782.73,44.6,0.392,1.03,4667.12,1.154,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.94,EMP-005,acknowledged
2026-01-05T02:05:00,R-004317,TX-A,Textile,8,73.31,351.75,5.74,1820.61,34.93,0.086,0.013,1584.61,1.219,,0,1,turbidity_high|uv_absorbance_high,0.799,EMP-002,acknowledged
2026-01-05T02:05:00,R-004318,TX-B,Textile,15,50.79,277.5,7.55,3874.35,37.55,0.196,0.245,1206.93,0.585,,0,1,turbidity_high|chromium_high,0.831,EMP-002,acknowledged
2026-01-05T02:05:00,R-004319,CH-1,Chemical,12,69.8,352.98,5.24,3942.03,38.89,2.489,0.034,5540.22,0.835,,0,1,turbidity_high|ph_low|chromium_high|tds_high,0.918,EMP-003,acknowledged
2026-01-05T02:10:00,R-004320,TX-B,Textile,15,57.2,567.91,9.34,1369.07,29.67,0.281,0.274,1475.57,2.055,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.936,EMP-003,acknowledged
2026-01-05T02:10:00,R-004321,TX-C,Textile,25,75.13,489.73,7.34,3188.91,25.91,0.548,0.297,2690.69,1.903,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.874,EMP-002,acknowledged
2026-01-05T02:10:00,R-004322,CH-1,Chemical,12,92.19,242.91,3.74,2911.81,37.3,2.311,0.618,1073.56,2.52,,0,1,turbidity_high|ph_low|chromium_high|uv_absorbance_high,0.85,EMP-003,acknowledged
2026-01-05T02:10:00,R-004323,CH-2,Chemical,30,60.6,338.69,3.08,6284.65,40.0,2.231,0.491,1991.69,1.606,,0,1,turbidity_high|ph_low|chromium_high|uv_absorbance_high,0.873,EMP-003,acknowledged
2026-01-05T02:15:00,R-004324,,,18.327554269048374,147.56754497274113,18.71791198940543,7.704553318989701,254.83077519939286,20.875954653712093,0.011497681968481664,0.017437281995480863,232.43923309933155,0.082,BASE-001,1,0,,0.082,,none
2026-01-05T02:15:00,R-004325,TX-B,Textile,15,108.39,521.91,8.01,4288.4,34.73,0.257,0.49,3072.62,1.251,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.83,EMP-005,acknowledged
2026-01-05T02:15:00,R-004326,TX-C,Textile,25,114.59,484.48,7.97,1511.41,36.46,0.405,0.112,1259.6,1.936,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.844,EMP-003,acknowledged
2026-01-05T02:15:00,R-004327,CH-1,Chemical,12,80.97,381.25,7.44,1605.84,32.73,0.264,0.345,4968.13,0.722,,0,1,turbidity_high|chromium_high|tds_high,0.87,EMP-004,acknowledged
2026-01-05T02:20:00,R-004328,TX-A,Textile,8,105.91,274.01,10.61,2657.95,28.36,0.87,0.301,1135.41,1.105,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.741,EMP-002,acknowledged
2026-01-05T02:20:00,R-004329,TX-B,Textile,15,121.7,256.28,5.35,3527.66,33.43,0.289,0.332,1482.34,0.416,,0,1,turbidity_high|ph_low|chromium_high,0.798,EMP-002,acknowledged
2026-01-05T02:20:00,R-004330,TX-C,Textile,25,99.16,180.4,8.11,1458.52,33.6,0.35,0.302,1782.21,0.969,,0,1,chromium_high,0.842,EMP-005,acknowledged
2026-01-05T02:20:00,R-004331,CH-1,Chemical,12,78.83,391.18,2.21,7098.3,35.42,2.068,1.153,5682.86,1.287,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.759,EMP-003,acknowledged
2026-01-05T02:25:00,R-004332,TX-B,Textile,15,73.54,115.02,7.8,2514.43,27.48,0.398,0.437,2613.87,0.89,,0,1,chromium_high|tds_high,0.976,EMP-003,acknowledged
2026-01-05T02:25:00,R-004333,CH-1,Chemical,12,124.66,263.65,2.63,5531.15,27.99,0.191,0.364,2736.78,1.833,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.982,EMP-005,acknowledged
2026-01-05T02:25:00,R-004334,CH-2,Chemical,30,137.89,254.32,4.48,4174.5,36.78,1.47,0.324,1969.74,1.748,,0,1,turbidity_high|ph_low|chromium_high|uv_absorbance_high,0.846,EMP-005,acknowledged
2026-01-05T02:30:00,R-004335,TX-C,Textile,25,48.11,159.82,9.47,1055.84,37.54,0.698,0.134,2020.46,0.751,,0,1,ph_high|chromium_high,0.943,EMP-005,acknowledged
2026-01-05T02:30:00,R-004336,CH-1,Chemical,12,40.24,399.0,8.51,1966.9,38.15,0.641,0.402,4019.67,3.79,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.922,EMP-001,acknowledged
2026-01-05T02:30:00,R-004337,CH-2,Chemical,30,77.41,371.38,5.24,1520.77,42.03,1.441,0.08,5749.55,2.036,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.951,EMP-005,acknowledged
2026-01-05T02:35:00,R-004338,TX-A,Textile,8,115.7,474.48,8.07,3788.89,25.63,0.043,0.149,1094.37,0.652,,0,1,turbidity_high,0.938,EMP-001,acknowledged
